IDX,CNT,SH,DF,FT,TOV,REB,AST,STL,BLK
188.0,12,0.6,0.9999999999999999,0.6,1.9999999999999993,0.0,0.5,0.45,0.25
68.0,1000000,0.6,1.4121471999999997,1.2470207999999998,1.2521887999999999,0.24995840000000003,0.2499876,0.2500018,0.2500004
68.0,1000000,0.6,1.7135487999999999,1.2474303999999998,1.2472991999999998,0.2500776,0.25000120000000003,0.2499982,0.24999960000000002
68.0,956256,0.6354950975471003,1.4419895927450388,1.273291357126125,1.2391724600943679,0.25207057524344945,0.24087796573302547,0.24897496067998529,0.24998274520630462
188.0,42614,0.7,0.5247125357863612,0.6860679588867508,1.4846106913221004,0.19792321772187546,0.4496996292298306,0.2691885295912142,0.24985216126155727
102.0,1068,0.7,0.5424157303370786,0.5338951310861424,0.6122659176029962,0.4156367041198502,0.47256554307116105,0.4102059925093633,0.2657303370786517
381.0,50,0.7,0.5,0.512,1.9779999999999995,0.018000000000000002,0.0,0.11,0.33
491.0,12,0.6999999999999998,0.5,0.5,1.9916666666666663,0.47500000000000003,0.0,0.05000000000000001,0.4166666666666667
188.0,22411,0.7,0.6888893846771674,0.6948909017892998,1.6858774708848332,0.163593770916068,0.4813261344875284,0.28755521841952614,0.2500156173307751
68.0,977299,0.7,0.7169815992853773,1.260321252758879,1.2408800172720935,0.2519575892331825,0.24460937747813105,0.2490762806469668,0.2499930932089361
102.0,290,0.7,0.7168965517241378,0.5051724137931034,0.6393103448275861,0.38275862068965516,0.49965517241379315,0.4613793103448276,0.273448275862069
68.0,999770,0.7,1.0177673864988948,1.2475809436170318,1.2522025065765123,0.2500789181511748,0.24994848815227502,0.24997339388059256,0.24999979995398944
188.0,230,0.7,0.9578260869565217,0.5930434782608696,1.9369565217391302,0.028695652173913046,0.5,0.3717391304347826,0.2491304347826087
68.0,1000000,0.7,1.3191551999999998,1.2477504,1.2489375999999999,0.24994880000000003,0.25,0.25,0.25000000000000006
68.0,1000000,0.7,1.6205568,1.2478976,1.2482464,0.2500712,0.249994,0.24999860000000002,0.2500004
68.0,977702,0.7053650294261441,1.8320574162679424,1.2626059883277316,1.2471770539489535,0.250746853335679,0.24583185878723784,0.2495924115937167,0.2499873171989011
432.0,87,0.7999999999999999,0.5,0.5,0.5413793103448276,0.010344827586206896,0.006896551724137932,0.2896551724137931,0.25057471264367814
188.0,21265,0.8,0.5,0.6060616035739478,1.4049753115447916,0.2074535621913943,0.4351657653421115,0.26300023512814485,0.2497860333881966
102.0,889,0.7999999999999999,0.5,0.5453318335208099,0.6160854893138357,0.41304836895388075,0.45770528683914513,0.3925759280089989,0.26366704161979754
312.0,7,0.7999999999999999,0.5,0.5,1.9857142857142853,0.014285714285714287,0.0,0.15714285714285717,0.028571428571428574
381.0,42,0.7999999999999998,0.5,0.5119047619047619,1.9785714285714282,0.01666666666666667,0.0,0.10476190476190476,0.3523809523809524
491.0,8,0.7999999999999999,0.5,0.5,1.9874999999999996,0.4875,0.0,0.05,0.45
68.0,955340,0.7999999999999999,0.6237782360206836,1.2721111855465068,1.2355969602445203,0.2531256934703875,0.2396229614587477,0.24844673100676198,0.2499844034584546
188.0,43491,0.7999999999999999,0.6134257662504886,0.7355360879262376,1.6200938125129334,0.17792646754500932,0.4713457956818652,0.27943022694350556,0.24989078200087375
102.0,1169,0.7999999999999999,0.6511548331907613,0.5215568862275449,0.642343883661249,0.3831479897348161,0.4876817792985458,0.4251497005988024,0.26680923866552614
68.0,998472,0.7999999999999999,0.9248139156631332,1.2490066822104173,1.250541126841814,0.25028743920710844,0.2496174154107476,0.24988171926704006,0.24999949923483086
188.0,1519,0.7999999999999999,0.8905200789993416,0.5991441737985517,1.8603686635944698,0.08657011191573404,0.49921000658327846,0.3274522712310731,0.250164581961817
102.0,9,0.7999999999999999,0.8999999999999999,0.5,0.5111111111111111,0.47777777777777775,0.5,0.5,0.32222222222222224
68.0,1000000,0.7999999999999999,1.2261631999999998,1.2483647999999998,1.2475295999999998,0.2499392,0.2500124,0.2499982,0.24999960000000002
68.0,1000000,0.7999999999999999,1.5275647999999997,1.2483647999999998,1.2491936,0.25006480000000003,0.2499868,0.2499992,0.25000000000000006
68.0,1000000,0.7999999999999999,1.8289663999999997,1.2483647999999998,1.2508959999999998,0.24995280000000003,0.2500044,0.2500002,0.2500004
68.0,933932,0.874980619574016,0.9284978992046529,1.287973856769015,1.2367241940526716,0.2539161309388692,0.23616901444644794,0.24807298604181036,0.24997034045305228
432.0,1808,0.8999999999999999,0.5106194690265486,0.5301991150442478,0.6346238938053097,0.05785398230088496,0.054092920353982304,0.2713495575221239,0.2501659292035398
188.0,61346,0.8999999999999999,0.5620855475499624,0.7002868972712156,1.5387376520066505,0.1902080005216314,0.4567649072474163,0.27193460046294793,0.2497620056727415
102.0,2815,0.8999999999999998,0.5762344582593251,0.5386145648312611,0.646500888099467,0.3839076376554174,0.4683836589698046,0.39960923623445826,0.26401420959147426
311.0,32,0.8999999999999999,0.5,0.5,1.9156249999999997,0.0,0.0,0.421875,0.321875
312.0,42,0.8999999999999999,0.5,0.5071428571428571,1.9738095238095232,0.028571428571428574,0.0,0.12380952380952381,0.13333333333333336
381.0,21,0.8999999999999999,0.5,0.5190476190476191,1.9809523809523806,0.014285714285714287,0.0,0.08095238095238096,0.4333333333333333
491.0,4,0.8999999999999999,0.5,0.5,1.9999999999999996,0.475,0.0,0.025,0.475
188.0,5773,0.9,0.8176338125757838,0.6099601593625498,1.7714879611986831,0.1295860038108436,0.4923090247704833,0.30427853802182575,0.25009527108955487
68.0,993983,0.8999999999999999,0.8318563798374821,1.2526354072453953,1.2453177770645973,0.25072481118892376,0.24852326448239057,0.24963082869626543,0.2499931085340494
102.0,244,0.8999999999999999,0.8127049180327868,0.5032786885245901,0.6348360655737705,0.36598360655737705,0.5,0.469672131147541,0.2758196721311476
68.0,1000000,0.8999999999999999,1.1331711999999998,1.2488319999999997,1.2484767999999997,0.249932,0.25001,0.24999860000000002,0.2500004
68.0,1000000,0.8999999999999999,1.4345727999999998,1.2488319999999997,1.2501407999999998,0.250056,0.249994,0.24999980000000002,0.24999960000000002
68.0,1000000,0.8999999999999999,1.7359743999999997,1.2488319999999997,1.2518399999999998,0.2499656,0.2499972,0.2500008,0.25000000000000006
68.0,935166,0.9420338207334311,1.358106475214026,1.288425370468986,1.2431307382860368,0.25417027565159556,0.24000776332758034,0.24838873526197489,0.24997219744943683
432.0,9992,1.0,0.5223979183346678,0.5655724579663731,0.727662129703763,0.10686549239391516,0.08851080864691754,0.2633907125700561,0.24979983987189752
102.0,3088,0.9999999999999999,0.5450777202072539,0.5511658031088082,0.6575129533678756,0.38309585492227977,0.4589054404145078,0.3822538860103627,0.262759067357513
188.0,51484,0.9999999999999999,0.5362539818195944,0.7113530417216999,1.5229838396394995,0.19494988734364077,0.4519112734053298,0.26877088027348306,0.24965426151814157
311.0,172,1.0,0.5145348837209303,0.5005813953488372,1.8499999999999996,0.01918604651162791,0.0,0.3377906976744186,0.311046511627907
312.0,95,0.9999999999999999,0.5,0.5157894736842106,1.967368421052631,0.05473684210526316,0.0,0.09894736842105263,0.20315789473684212
381.0,2,0.9999999999999999,0.5,0.55,1.9999999999999996,0.0,0.0,0.0,0.5
491.0,1,0.9999999999999999,0.5,0.5,1.9999999999999996,0.5,0.0,0.0,0.5
68.0,982169,0.9999999999999999,0.7388386316407868,1.260494680650682,1.241417210276439,0.2515761544092717,0.24588894579242473,0.24910590743548208,0.2499787714741557
188.0,16225,0.9999999999999999,0.7357164869029276,0.6439938366718028,1.6874268104776577,0.15496456086286595,0.4830261941448382,0.28914637904468415,0.24986748844375964
432.0,312,1.0,0.7,0.5134615384615384,0.5788461538461538,0.025,0.021153846153846155,0.27692307692307694,0.25
102.0,1294,1.0,0.7401854714064915,0.5188562596599691,0.6771251931993817,0.3508500772797527,0.49227202472952086,0.4299072642967543,0.2674652241112829
68.0,999823,0.9999999999999999,1.040186312977397,1.249429449012475,1.249308827662496,0.24996174322855144,0.2499585426620512,0.24997894627349043,0.2499995499203359
102.0,3,0.9999999999999999,0.9999999999999999,0.5,0.5,0.5,0.5,0.5,0.4000000000000001
188.0,174,1.0,1.0,0.5137931034482759,1.9241379310344826,0.03793103448275863,0.5,0.3620689655172414,0.25
68.0,1000000,0.9999999999999999,1.3415807999999998,1.2492991999999996,1.2510879999999998,0.2500464,0.250006,0.2500002,0.2500004
68.0,1000000,0.9999999999999999,1.6429823999999997,1.2492991999999996,1.2527839999999997,0.24997840000000002,0.24999,0.25000140000000004,0.24999960000000002
68.0,945075,1.0100075655371266,1.7752190037827682,1.283318572600058,1.2491253075152764,0.253316615083459,0.24621442742639474,0.24914435362272835,0.24998841361796684
432.0,21669,1.0999999999999999,0.5,0.6216069038718907,0.8522497577183995,0.1587336748350178,0.12297291060962667,0.2558724445059763,0.24970695463565465
188.0,30885,1.0999999999999999,0.5,0.7154184879391289,1.5046624575036422,0.20387242998219202,0.4445458960660515,0.26445523717014735,0.24959365387728674
102.0,2020,1.0999999999999999,0.5,0.5705940594059405,0.6743564356435643,0.4053465346534654,0.4542574257425743,0.3671782178217822,0.26193069306930694
311.0,215,1.0999999999999999,0.5,0.5195348837209303,1.9427906976744183,0.05441860465116279,0.02232558139534884,0.3455813953488372,0.30418604651162795
312.0,135,1.0999999999999999,0.5,0.5333333333333333,1.9711111111111108,0.08296296296296297,0.0,0.08666666666666667,0.20444444444444446
491.0,1,1.0999999999999999,0.5,0.5,1.9999999999999996,0.5,0.0,0.0,0.5
68.0,946964,1.0999999999999999,0.6458505286367803,1.283436329152956,1.2438848784114285,0.25457905474759335,0.24296668088755224,0.24816434415669447,0.24995902695350616
188.0,35858,1.0999999999999999,0.6477327235205532,0.6900524290256009,1.619320653689553,0.17367672485916674,0.47113057058397007,0.2787606670756875,0.24972391098220761
432.0,13425,1.0999999999999999,0.6311955307262569,0.5694301675977653,0.7368715083798882,0.11085288640595904,0.09650651769087525,0.2630018621973929,0.2498175046554935
102.0,3608,1.0999999999999999,0.6653824833702882,0.5369733924611974,0.6967294900221729,0.35504434589800443,0.4786862527716186,0.39573170731707313,0.2626108647450111
311.0,145,1.0999999999999999,0.603448275862069,0.5,1.8944827586206892,0.01310344827586207,0.0,0.28620689655172415,0.2917241379310345
68.0,998361,1.0999999999999999,0.9472448342833905,1.2509277706160395,1.2496618958472934,0.25012735874097647,0.24959959373413024,0.24985681532031,0.24999484154529275
432.0,24,1.0999999999999999,0.8999999999999999,0.5,0.5,0.0,0.0,0.35000000000000003,0.25
102.0,180,1.0999999999999999,0.9099999999999999,0.5016666666666667,0.62,0.3738888888888889,0.5,0.4744444444444445,0.275
188.0,1435,1.0999999999999999,0.9125435540069685,0.5481533101045296,1.835470383275261,0.09372822299651568,0.4983275261324042,0.3196515679442509,0.25017421602787454
68.0,1000000,1.0999999999999999,1.2485887999999998,1.2497664,1.2520351999999997,0.2500376,0.2500132,0.2500008,0.25000000000000006
68.0,1000000,1.0999999999999999,1.5499903999999998,1.2499968,1.2500415999999999,0.24999040000000003,0.2499876,0.2500018,0.2500004
68.0,1000000,1.0999999999999999,1.8513919999999997,1.2502335999999998,1.2479391999999998,0.2499752,0.25000120000000003,0.2499982,0.24999960000000002
68.0,850479,1.1813150001352175,0.8497536094365644,1.3517680036779272,1.2630709282651305,0.26107522937074285,0.24448869401831202,0.24727688749516452,0.24995573082933265
432.0,83111,1.1999999999999997,0.5606839046576265,0.6482980592220042,0.9011250015040126,0.16963458507297471,0.14103788908808704,0.25461611579694626,0.2497912430364212
102.0,5577,1.1999999999999997,0.593652501344809,0.563905325443787,0.7190245651784113,0.3873946566254259,0.4751299982069213,0.3736596736596737,0.260875022413484
188.0,60482,1.1999999999999997,0.5660427895902913,0.7171522105750471,1.5838447802652027,0.1944942296881717,0.458042062101121,0.27067391951324365,0.2497123111008234
312.0,89,1.1999999999999997,0.5,0.551685393258427,1.9999999999999998,0.13707865168539327,0.0,0.05056179775280899,0.21123595505617979
311.0,262,1.1999999999999997,0.6316793893129771,0.5106870229007634,1.961832061068702,0.04580152671755725,0.006870229007633588,0.28511450381679393,0.30801526717557254
68.0,987908,1.1999999999999997,0.8545520433076763,1.2586624463006675,1.2518357984751616,0.25133899108014107,0.24912876502670292,0.24938678500427167,0.24998005887187877
432.0,4980,1.1999999999999997,0.8189156626506023,0.5473493975903614,0.6809638554216867,0.08180722891566265,0.07542168674698796,0.26819277108433737,0.25
102.0,1195,1.1999999999999997,0.8327196652719665,0.5145606694560669,0.7065271966527197,0.339581589958159,0.4943933054393305,0.436652719665272,0.2668619246861925
188.0,5917,1.1999999999999997,0.828646273449383,0.5830995436876796,1.7549940848402903,0.13516984958593883,0.4910765590670948,0.29940848402906883,0.24999154977184385
68.0,1000000,1.1999999999999997,1.1555967999999999,1.2502591999999997,1.2525727999999998,0.2500312,0.250006,0.25000140000000004,0.24999960000000002
68.0,1000000,1.1999999999999997,1.4569983999999998,1.2507007999999997,1.2471967999999998,0.25,0.25,0.25,0.25000000000000006
68.0,1000000,1.1999999999999997,1.7583999999999997,1.2507007999999997,1.2488864,0.24996880000000002,0.249994,0.24999860000000002,0.2500004
68.0,822831,1.2432048622378105,1.3511094015660563,1.3639732824844952,1.2708952385119179,0.2599826695882873,0.2502746007381832,0.2481577626511398,0.24998875832339815
432.0,128628,1.2999999999999998,0.5406381192275399,0.7190401778772896,1.0002969804397175,0.19740180987032374,0.16895077277109186,0.2520532076997232,0.24987327797991107
102.0,3000,1.2999999999999998,0.5576666666666666,0.5905,0.7752,0.43506666666666666,0.4846,0.38066666666666665,0.2623333333333333
188.0,45541,1.2999999999999998,0.539678531433214,0.7492391471421356,1.6211018642541883,0.20791813969829387,0.4587580422037285,0.26887420126918604,0.24973979491008105
68.0,929328,1.2999999999999998,0.7620840004820688,1.2991811287295765,1.2684407442797374,0.25658099185648126,0.25131934042663084,0.24841961072947336,0.2499609395175869
188.0,16110,1.2999999999999998,0.7452513966480447,0.6258845437616387,1.6984854127870885,0.16157045313469895,0.4811421477343265,0.2848665425201738,0.24978274363749228
432.0,51230,1.2999999999999998,0.7501171188756588,0.6143294944368534,0.8482119851649423,0.14953738044114775,0.13856138981065783,0.2579679875073199,0.24976381026742145
102.0,3242,1.2999999999999998,0.7632325724861195,0.5351326341764343,0.7624922887106724,0.3702652683528686,0.4882788402220851,0.40311536088834055,0.26310919185687853
311.0,90,1.2999999999999998,0.7588888888888888,0.5044444444444445,1.9777777777777774,0.026666666666666672,0.0,0.28555555555555556,0.35444444444444445
68.0,998278,1.2999999999999998,1.0626997690022217,1.2522439641061907,1.2501304245911458,0.25032445871791226,0.2501930324017959,0.24990824199271147,0.24999699482508883
432.0,1384,1.2999999999999998,1.0086705202312138,0.5264450867052023,0.6251445086705202,0.052890173410404626,0.048843930635838154,0.27832369942196533,0.25
102.0,128,1.2999999999999998,1.0078125,0.5,0.60390625,0.384375,0.5,0.47890625,0.27656250000000004
188.0,210,1.2999999999999998,0.9999999999999999,0.5171428571428571,1.911428571428571,0.04285714285714286,0.5,0.3685714285714286,0.25000000000000006
68.0,1000000,1.2999999999999998,1.3640063999999998,1.2511679999999998,1.2481407999999998,0.2500096,0.2500124,0.2499982,0.24999960000000002
68.0,1000000,1.2999999999999998,1.6654079999999998,1.2511679999999998,1.2498335999999999,0.24996240000000003,0.2499868,0.2499992,0.25000000000000006
68.0,864131,1.310228426014111,1.7822129977977874,1.3201096824439813,1.2644335176032337,0.25490556408692666,0.25187419500052655,0.24926590991412184,0.2499990163528447
432.0,112930,1.4,0.5,0.8150456034711767,1.0700265651288408,0.21733551757726025,0.19200566722748605,0.2509350925351988,0.24995483928097054
102.0,466,1.4,0.5,0.6111587982832618,0.844206008583691,0.48218884120171673,0.5,0.44163090128755367,0.2693133047210301
188.0,22473,1.4,0.5,0.8050727539714323,1.6744493392070483,0.22429582165264986,0.46437502781115114,0.2695634761714057,0.24988208071908513
68.0,785347,1.4000000000000001,0.6673800243713924,1.400465272038984,1.2950080664979937,0.2644624605429193,0.257223494837314,0.24759921410535726,0.2499771438612486
188.0,29572,1.4,0.6618321385094008,0.6884992560530231,1.7061443257135125,0.19235425402407683,0.4751251183552008,0.2766096307317733,0.24976328959826866
432.0,181822,1.4,0.6721667344985756,0.7106252268702357,0.9987641759523049,0.19323954196961865,0.1778426153050786,0.25329498080540314,0.24989220226375247
102.0,3259,1.4,0.705707272169377,0.5622583614605707,0.8575329855783982,0.43132862841362385,0.4930960417305922,0.4036821110770175,0.2635471003375269
68.0,970780,1.4,0.9705753105750013,1.2717568347102328,1.259526669276252,0.2534999690970148,0.25285976225303364,0.24938173427553104,0.2499846515173366
432.0,26673,1.4,0.9393469051100363,0.5874329846661418,0.786833127132306,0.12873317587073071,0.12241217710793688,0.2617215911221085,0.24994563791099614
102.0,875,1.4,0.9319999999999998,0.5133714285714286,0.7190857142857142,0.37474285714285716,0.4957714285714286,0.4444571428571429,0.2669714285714286
188.0,1651,1.3999999999999997,0.9134463961235614,0.5516656571774682,1.8291338582677164,0.09939430648092067,0.49781950333131436,0.32004845548152633,0.2498485766202302
311.0,21,1.4,0.8999999999999999,0.5,1.9999999999999996,0.0,0.0,0.3333333333333333,0.3333333333333333
68.0,999766,1.4,1.2710310212589744,1.2518087232412383,1.2492451233588657,0.2500753176243241,0.2500637149092888,0.24998989763604687,0.25000040009362196
432.0,234,1.4,1.1999999999999997,0.5102564102564103,0.5641025641025641,0.020512820512820516,0.020512820512820516,0.2871794871794872,0.25000000000000006
68.0,1000000,1.4,1.5724159999999998,1.2516351999999997,1.2507807999999998,0.2499536,0.249994,0.24999980000000002,0.24999960000000002
68.0,1000000,1.4,1.8738175999999995,1.2516351999999997,1.2524448,0.25007440000000003,0.2499972,0.2500008,0.25000000000000006
68.0,590168,1.485739653793496,0.797407178972767,1.5440345799840043,1.3180802754469914,0.27146439657860133,0.2653085223190685,0.24711166989738514,0.24999356115546761
432.0,372452,1.4999999999999998,0.584428060528605,0.8370031574538463,1.0893014401855807,0.21818462513290304,0.20282210862070818,0.25179110328310766,0.24996536466444
102.0,804,1.4999999999999998,0.6633084577114428,0.5715174129353234,1.02636815920398,0.481592039800995,0.4996268656716418,0.44763681592039806,0.2722636815920398
188.0,36576,1.4999999999999998,0.5759596456692914,0.7802384076990375,1.755137248468941,0.22073217410323712,0.47831911636045493,0.27407042869641296,0.24997812773403327
68.0,863612,1.4999999999999998,0.8786741036483975,1.3449308254169696,1.288653237796603,0.2609016549098438,0.259363116770031,0.2484971260241868,0.24998344163814307
432.0,128954,1.4999999999999998,0.8648355227445444,0.6690889774648324,0.9581439893295283,0.17947717790840148,0.17316019665927385,0.2556741163515673,0.24992555484901594
102.0,1628,1.4999999999999998,0.8737100737100736,0.5335380835380835,0.8675061425061424,0.4297297297297297,0.4984029484029484,0.43230958230958233,0.2648648648648649
188.0,5806,1.4999999999999998,0.833775404753703,0.5948501550120565,1.8056493282810884,0.1464519462624871,0.49173269032035827,0.29609025146400275,0.24987943506717192
68.0,988279,1.4999999999999998,1.1786128208734576,1.2602695190325808,1.2562479826041024,0.2517257778420871,0.2517589668504542,0.24979363115071757,0.24999711619896814
432.0,11629,1.4999999999999998,1.128428927680798,0.5639779860693095,0.725935162094763,0.10522830853899734,0.0987789147820105,0.26561183248774617,0.25000429959583803
102.0,86,1.4999999999999998,1.1046511627906974,0.5,0.5976744186046511,0.4116279069767442,0.5,0.48372093023255813,0.28255813953488373
188.0,6,1.4999999999999998,1.0999999999999999,0.5,1.9999999999999993,0.0,0.5,0.5,0.25
68.0,1000000,1.4999999999999998,1.4794239999999999,1.2521023999999998,1.2517279999999997,0.249944,0.250006,0.2500002,0.2500004
68.0,1000000,1.4999999999999998,1.7808255999999998,1.2522431999999997,1.2511391999999997,0.250068,0.24999,0.25000140000000004,0.24999960000000002
68.0,621832,1.5368678356855225,1.453770471767294,1.442405987469284,1.296149442293095,0.26363422918087204,0.26208911731786083,0.24835759497742158,0.2500033771179354
432.0,360149,1.5999999999999996,0.5458143712741116,0.9445871014496777,1.1350377204990156,0.22703825361169963,0.21710597558232841,0.2512768326442667,0.24999264193431053
188.0,18016,1.5999999999999996,0.5423789964476021,0.8571158969804618,1.8231793960923621,0.23540741563055065,0.4907082593250444,0.28112233570159856,0.2500055506216696
102.0,3,1.5999999999999996,0.6,0.5,1.4999999999999998,0.5,0.5,0.5,0.4000000000000001
68.0,678192,1.5999999999999996,0.7853908627645267,1.477052958454243,1.3191896984924623,0.26853162526246255,0.2673046865784321,0.24783763300068418,0.24999528157218018
432.0,311645,1.5999999999999996,0.7804286929037847,0.7834077235315824,1.0792077524105952,0.21083508479199087,0.20430168942225932,0.25302603924336986,0.24996550562338557
102.0,641,1.5999999999999994,0.8418096723868953,0.5355694227769111,1.147113884555382,0.4783151326053042,0.5,0.4619344773790952,0.27519500780031203
188.0,9522,1.5999999999999996,0.7589477000630119,0.6674753203108591,1.8448960302457464,0.19681789540012604,0.49603024574669186,0.29055870615416934,0.24981096408317582
68.0,917222,1.5999999999999996,1.087605072708679,1.3083070401712995,1.2823647928200586,0.2577142720083033,0.25790015939434513,0.24915440318701473,0.24999247728467044
432.0,82105,1.5999999999999996,1.0567565921685644,0.6359503075330369,0.9006576944156872,0.16407283356677427,0.15964192192923696,0.258079288715669,0.24997746787649963
102.0,409,1.5999999999999996,1.0403422982885084,0.5136919315403423,0.7508557457212713,0.44694376528117363,0.5,0.45941320293398535,0.2704156479217604
188.0,264,1.5999999999999996,1.0022727272727272,0.5181818181818182,1.9090909090909087,0.045454545454545456,0.5,0.35000000000000003,0.25
68.0,995896,1.5999999999999996,1.386717086924739,1.2554919389173165,1.2550708106067299,0.250650670351121,0.2507476684312418,0.24992127692048166,0.25000000000000006
432.0,4104,1.5999999999999996,1.3172514619883038,0.5434210526315789,0.671345029239766,0.07631578947368423,0.07178362573099416,0.2692982456140351,0.25
68.0,1000000,1.5999999999999996,1.6878335999999996,1.2529727999999998,1.2478879999999997,0.2500608,0.2499876,0.2500018,0.2500004
68.0,759204,1.6076675043861723,1.8314239651002888,1.3164789700791881,1.2684061200942038,0.25502579016970406,0.2549800844041918,0.24943361731497726,0.24999920969857906
432.0,235510,1.6999999999999997,0.5,1.0553492420704003,1.1698008577130483,0.2338049339730797,0.22833977325803576,0.25112903910661966,0.25000084922083987
188.0,5286,1.6999999999999997,0.5,0.9488081725312144,1.9080590238365491,0.24199772985244042,0.5,0.28070374574347334,0.25
68.0,465639,1.7,0.6946048333580306,1.6268519174725482,1.3609107055036194,0.2781674215432986,0.2783834687386581,0.24697072195413186,0.24999237606815583
432.0,525943,1.6999999999999997,0.6874039582236098,0.9296929515175598,1.1414714142026796,0.2253690989327741,0.22088705430056108,0.2520333952538583,0.25000484843414594
188.0,8409,1.6999999999999997,0.6729932215483411,0.7778689499345938,1.924866214769889,0.22968248305387087,0.5,0.2902009751456773,0.25006540611249856
102.0,9,1.6999999999999997,0.7999999999999999,0.5,1.6666666666666663,0.5,0.5,0.5,0.30000000000000004
68.0,755265,1.6999999999999997,0.9974191839950215,1.4205678801480275,1.316270315717,0.26570951917538876,0.26618855633453165,0.24839877394027265,0.24999728572090593
432.0,243529,1.6999999999999997,0.9756205626434633,0.7368945792903514,1.0496675960563218,0.2017353169437726,0.19850818588340607,0.2544251403323629,0.2499767994776803
102.0,222,1.6999999999999997,1.0148648648648648,0.5117117117117117,1.0837837837837836,0.4905405405405406,0.5,0.481981981981982,0.2864864864864865
188.0,984,1.6999999999999997,0.920121951219512,0.5719512195121951,1.9499999999999997,0.14390243902439026,0.5,0.33170731707317075,0.25000000000000006
68.0,953155,1.6999999999999997,1.295690102868893,1.2849709648483192,1.270741799602373,0.25501025541491157,0.25533884835100273,0.24948292775047082,0.24999910822479032
432.0,46801,1.6999999999999997,1.2477019721800815,0.607608811777526,0.837757740219226,0.14623832824084956,0.1411615136428709,0.26034059101301255,0.2499861114078759
102.0,44,1.6999999999999995,1.1999999999999997,0.5,0.5954545454545455,0.4636363636363636,0.5,0.4840909090909091,0.275
68.0,998959,1.6999999999999997,1.5949340263214002,1.2542632880828941,1.2484720594138496,0.2502632240162009,0.2502156745171724,0.24997372264527373,0.2499993493226449
432.0,1041,1.6999999999999997,1.5061479346781939,0.5248799231508166,0.613640730067243,0.046589817483189244,0.04303554274735831,0.27521613832853026,0.2506243996157541
68.0,1000000,1.6999999999999997,1.8962431999999998,1.2535039999999997,1.2495087999999999,0.249972,0.249994,0.24999860000000002,0.2500004
68.0,258841,1.7963653362488938,0.672467653887908,1.7623004083587992,1.443093250296514,0.2959932931799831,0.298140557330562,0.2453622107780452,0.25000173851901364
432.0,739185,1.7999999999999996,0.5919064916090018,1.075850565149455,1.1820097810426347,0.23378423534027343,0.23249064848447953,0.2513043419441683,0.2499988500848908
